,stat_type,player_id,player_name,team_id,team_name,outs,earned_runs,home_runs_allowed,walks,hit_batters,strikeouts,hits_allowed,wins,losses,saves,blown_saves,unearned_runs,appearances,starts,positiontype,IP,ERA,WHIP,K9,BB9,HR9,FIP,league_name,league_id,team_win_diff,singles,doubles,triples,home_runs,at_bats,walked,hit_by_pitch,plate_appearances,stolen_bases,caught_stealing,struck_out,runs,runs_batted_in,sac_flies,groundouts,flyouts,popouts,lineouts,hitting,TB,BA,OBP,SLG,OPS,BABIP,SB%,K%,BB%,ISO,league_type
1100,batting,68e73bdc066bad1929369998,Huan Moody,68e739fdc82e39151b79878e,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,76.0,13.0,4.0,22.0,494.0,35.0,19.0,558.0,18.0,6.0,115.0,73.0,63.0,5.0,107.0,56.0,45.0,35.0,115.0,202.0,0.23279352226720648,0.30560578661844484,0.4089068825910931,0.7145126692095379,0.2569060773480663,0.75,0.2060931899641577,0.06272401433691756,0.1761133603238866,Lesser
1101,batting,6845b877896f631e9d68985d,Kristina Rush,68077beaee9f269dec7251e9,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,14.0,7.0,0.0,7.0,106.0,14.0,7.0,127.0,7.0,6.0,29.0,21.0,19.0,0.0,28.0,12.0,5.0,2.0,28.0,56.0,0.2641509433962264,0.3858267716535433,0.5283018867924528,0.9141286584459961,0.3,0.5384615384615384,0.2283464566929134,0.11023622047244094,0.2641509433962264,Lesser
1102,batting,6887d4b118e81770515bfea0,Everett Winters,6864c3f593ee59ce6e2dc497,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,6.0,1.0,0.0,1.0,31.0,3.0,0.0,33.0,1.0,0.0,7.0,5.0,3.0,0.0,6.0,2.0,3.0,4.0,8.0,12.0,0.25806451612903225,0.3235294117647059,0.3870967741935484,0.7106261859582543,0.30434782608695654,1.0,0.21212121212121213,0.09090909090909091,0.12903225806451613,Lesser
1103,batting,68414acbed58166c1895af4d,Nadine Somersby,680b055fcb7a15e5259d2c5f,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,80.0,32.0,1.0,19.0,480.0,60.0,12.0,557.0,35.0,12.0,119.0,73.0,60.0,4.0,96.0,70.0,19.0,31.0,132.0,223.0,0.275,0.3669064748201439,0.46458333333333335,0.8314898081534772,0.3265895953757225,0.7446808510638298,0.21364452423698385,0.10771992818671454,0.18958333333333333,Lesser
1104,batting,6841ed16ec9dc637cfd0d0cc,Clarence Meyers,680e477a7d5b06095ef46ad1,,,,,,,,,,,,,,,,Batter,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,92.0,17.0,3.0,12.0,487.0,46.0,26.0,561.0,14.0,10.0,130.0,72.0,41.0,0.0,106.0,40.0,19.0,52.0,124.0,183.0,0.2546201232032854,0.35062611806797855,0.3757700205338809,0.7263961386018595,0.32463768115942027,0.5833333333333334,0.23172905525846701,0.08199643493761141,0.1211498973305955,Lesser
1105,batting,68411d4fec9dc637cfd0cd5f,Rex Wild,6808246f1f942c4511716715,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,77.0,19.0,2.0,12.0,468.0,42.0,12.0,531.0,16.0,7.0,130.0,55.0,56.0,3.0,113.0,48.0,28.0,30.0,110.0,169.0,0.23504273504273504,0.31238095238095237,0.3611111111111111,0.6734920634920635,0.2978723404255319,0.6956521739130435,0.2448210922787194,0.07909604519774012,0.12606837606837606,Lesser
1106,batting,684104e454a7fbd41338718a,Olive Kinoshita,68100c08c541cfa149e721e3,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,76.0,30.0,1.0,24.0,493.0,74.0,10.0,583.0,22.0,7.0,106.0,86.0,81.0,3.0,103.0,60.0,38.0,35.0,131.0,235.0,0.2657200811359026,0.3706896551724138,0.4766734279918864,0.8473630831643002,0.2923497267759563,0.7586206896551724,0.18181818181818182,0.1269296740994854,0.21095334685598377,Lesser
1107,batting,6845f97e896f631e9d68988b,Rosemary Raymond,68069a789edf4f7b46032846,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,1.0,0.0,0.0,0.0,9.0,1.0,2.0,13.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2,0.0,0.3076923076923077,0.07692307692307693,0.0,Lesser
1108,batting,68410886925dd4f9d72abf91,Bertha Barker,6807b079ad144ec1a39c65bb,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,62.0,25.0,3.0,23.0,452.0,41.0,14.0,519.0,22.0,5.0,82.0,60.0,74.0,7.0,130.0,50.0,27.0,38.0,113.0,213.0,0.25,0.32684824902723736,0.47123893805309736,0.7980871870803348,0.2542372881355932,0.8148148148148148,0.1579961464354528,0.0789980732177264,0.22123893805309736,Lesser
1109,batting,684107fa08b7fc5e21e8ac04,Julian Petrauskas,68100c08c541cfa149e721e3,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,67.0,27.0,1.0,11.0,417.0,56.0,12.0,493.0,16.0,15.0,82.0,59.0,56.0,5.0,102.0,57.0,25.0,26.0,106.0,168.0,0.2541966426858513,0.3551020408163265,0.4028776978417266,0.7579797386580531,0.2887537993920973,0.5161290322580645,0.1663286004056795,0.11359026369168357,0.14868105515587532,Lesser
1110,batting,6840fae4e63d9bb8728896a8,Larry Howarth,680664c9709b8b12f78c2b83,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,65.0,31.0,1.0,12.0,432.0,56.0,21.0,524.0,17.0,12.0,78.0,65.0,70.0,8.0,104.0,71.0,22.0,35.0,109.0,178.0,0.2523148148148148,0.3597678916827853,0.41203703703703703,0.7718049287198223,0.27714285714285714,0.5862068965517241,0.14885496183206107,0.10687022900763359,0.1597222222222222,Lesser
1111,batting,6887d46c18e81770515b9d9a,Martin Norris,680935632198112ec9cdb904,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,0.0,0.0,0.0,1.0,19.0,2.0,0.0,19.0,0.0,0.0,5.0,3.0,2.0,0.0,5.0,2.0,3.0,2.0,1.0,4.0,0.05263157894736842,0.14285714285714285,0.21052631578947367,0.3533834586466165,0.0,,0.2631578947368421,0.10526315789473684,0.15789473684210525,Lesser
1112,batting,6887d48118e81770515bb9a3,Lori Callahan,680e5f047d5b06095ef46ccb,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,30.0,7.0,0.0,12.0,243.0,24.0,6.0,277.0,10.0,4.0,85.0,35.0,31.0,2.0,43.0,24.0,12.0,19.0,49.0,92.0,0.20164609053497942,0.2872727272727273,0.3786008230452675,0.6658735503179948,0.25,0.7142857142857143,0.30685920577617326,0.08664259927797834,0.17695473251028807,Lesser
1113,batting,684190168d67c531e89fe484,Enrique Ngoy,680a505c87875f7f639d0379,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,77.0,32.0,4.0,24.0,496.0,57.0,22.0,582.0,21.0,11.0,134.0,83.0,60.0,3.0,109.0,49.0,27.0,26.0,137.0,249.0,0.2762096774193548,0.3737024221453287,0.5020161290322581,0.8757185511775869,0.3313782991202346,0.65625,0.23024054982817868,0.0979381443298969,0.2258064516129033,Lesser
1114,batting,68d7e3937820d868d725a5a0,Wiggleworm Lamb,68d7e389595d58990475cfda,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,71.0,23.0,2.0,20.0,418.0,55.0,7.0,489.0,27.0,5.0,105.0,59.0,79.0,6.0,71.0,51.0,30.0,24.0,116.0,203.0,0.27751196172248804,0.3662551440329218,0.48564593301435405,0.8519010770472759,0.3210702341137124,0.84375,0.2147239263803681,0.11247443762781185,0.208133971291866,Lesser
1115,batting,68e73a0f066bad1929369995,Tina Montgomeryford,68e739fdc82e39151b79878e,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.5,1.0,0.25,0.25,0.0,Lesser
1116,batting,689a6b03325d639ce84df823,Ross Usher,689a686a19fb922f37f625d7,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,15.0,2.0,0.0,4.0,125.0,12.0,3.0,142.0,5.0,1.0,21.0,16.0,9.0,1.0,36.0,27.0,7.0,6.0,21.0,35.0,0.168,0.2553191489361702,0.28,0.5353191489361702,0.16831683168316833,0.8333333333333334,0.14788732394366197,0.08450704225352113,0.11200000000000002,Lesser
1117,batting,6840fe00295b2368c0ac73e4,Zoey Peters,680aa067c68e9f3ac834d8d5,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,79.0,24.0,3.0,32.0,487.0,70.0,12.0,576.0,22.0,10.0,90.0,90.0,93.0,4.0,112.0,62.0,28.0,39.0,138.0,264.0,0.28336755646817247,0.38394415357766143,0.5420944558521561,0.9260386094298175,0.2872628726287263,0.6875,0.15625,0.12152777777777778,0.25872689938398363,Lesser
1118,batting,684108958ba62cf2ce8d9052,Trevor Watanabe,6807927bce5a952465d7c51d,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,60.0,20.0,2.0,19.0,440.0,61.0,14.0,518.0,15.0,6.0,119.0,65.0,61.0,3.0,100.0,46.0,27.0,30.0,101.0,182.0,0.22954545454545455,0.33976833976833976,0.41363636363636364,0.7534047034047033,0.26885245901639343,0.7142857142857143,0.22972972972972974,0.11776061776061776,0.18409090909090908,Lesser
1119,batting,6844115b88056169e0078fa5,Deborah Engel,6807c5cd4251378d1ace10ba,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,48.0,21.0,5.0,20.0,448.0,59.0,14.0,532.0,27.0,9.0,126.0,76.0,67.0,7.0,102.0,73.0,22.0,14.0,94.0,185.0,0.20982142857142858,0.3162878787878788,0.41294642857142855,0.7292343073593073,0.23948220064724918,0.75,0.23684210526315788,0.11090225563909774,0.20312499999999997,Lesser
1120,batting,68419b5a183c892d88a101a5,Jacobdegrom Chesterfield,68065ab9709b8b12f78c2a9e,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,80.0,17.0,5.0,28.0,482.0,42.0,10.0,542.0,22.0,3.0,109.0,83.0,92.0,5.0,96.0,75.0,23.0,27.0,130.0,241.0,0.2697095435684647,0.33766233766233766,0.5,0.8376623376623377,0.2914285714285714,0.88,0.2011070110701107,0.07749077490774908,0.23029045643153528,Lesser
1121,batting,6841004a08b7fc5e21e8aa0d,Chuck Katarel,6807927bce5a952465d7c51d,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,56.0,22.0,1.0,19.0,396.0,54.0,17.0,469.0,18.0,12.0,91.0,53.0,55.0,2.0,98.0,49.0,21.0,13.0,98.0,179.0,0.2474747474747475,0.3603411513859275,0.45202020202020204,0.8123613534061296,0.2743055555555556,0.6,0.19402985074626866,0.11513859275053305,0.20454545454545456,Lesser
1122,batting,6887d48018e81770515bb905,Catfish Demir,680e477a7d5b06095ef46ad1,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,3.0,1.0,0.0,3.0,20.0,2.0,1.0,23.0,1.0,0.0,4.0,6.0,3.0,0.0,7.0,1.0,1.0,0.0,7.0,17.0,0.35,0.43478260869565216,0.85,1.2847826086956522,0.3076923076923077,1.0,0.17391304347826086,0.08695652173913043,0.5,Lesser
1123,batting,684104ed8ba62cf2ce8d8fc6,Fortuna Jaffray,6807b079ad144ec1a39c65bb,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,62.0,26.0,1.0,12.0,410.0,49.0,19.0,485.0,25.0,11.0,112.0,59.0,45.0,3.0,97.0,43.0,16.0,31.0,101.0,165.0,0.24634146341463414,0.35135135135135137,0.4024390243902439,0.7537903757415954,0.3079584775086505,0.6944444444444444,0.2309278350515464,0.10103092783505155,0.15609756097560978,Lesser
1124,batting,68af35507d5388c228803f8f,João Bach,68af35507d5388c228803f89,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,41.0,5.0,0.0,8.0,239.0,25.0,4.0,268.0,15.0,5.0,67.0,34.0,22.0,1.0,61.0,27.0,7.0,13.0,54.0,83.0,0.22594142259414227,0.30855018587360594,0.3472803347280335,0.6558305206016395,0.2787878787878788,0.75,0.25,0.09328358208955224,0.12133891213389122,Lesser
1125,batting,684105b4e63d9bb872889b3a,Inez Stoica,68080deac78ad8242ad625a6,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,67.0,8.0,3.0,27.0,457.0,44.0,12.0,520.0,14.0,5.0,107.0,65.0,79.0,4.0,109.0,62.0,25.0,21.0,105.0,200.0,0.22975929978118162,0.3114119922630561,0.437636761487965,0.7490487537510211,0.23853211009174313,0.7368421052631579,0.20576923076923076,0.08461538461538462,0.20787746170678337,Lesser
1126,batting,6887d44818e81770515b6aa0,Sticky Tuigamala,68067036709b8b12f78c2c2c,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,15.0,4.0,0.0,6.0,148.0,14.0,5.0,167.0,7.0,2.0,48.0,17.0,16.0,0.0,32.0,22.0,6.0,9.0,25.0,47.0,0.16891891891891891,0.2634730538922156,0.31756756756756754,0.5810406214597832,0.20212765957446807,0.7777777777777778,0.2874251497005988,0.08383233532934131,0.14864864864864863,Lesser
1127,batting,68af35d848cde35d78ecc04e,Leslie Takeuchi,68af35507d5388c228803f89,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,77.0,17.0,2.0,19.0,460.0,43.0,18.0,526.0,16.0,6.0,108.0,54.0,72.0,2.0,114.0,60.0,29.0,19.0,115.0,193.0,0.25,0.3365200764818356,0.41956521739130437,0.7560852938731399,0.2865671641791045,0.7272727272727273,0.20532319391634982,0.0817490494296578,0.16956521739130437,Lesser
1128,batting,684102aef7b5d3bf791d67e9,Wade Khachatryan,6807927bce5a952465d7c51d,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,46.0,20.0,2.0,25.0,417.0,58.0,6.0,487.0,10.0,5.0,115.0,61.0,79.0,5.0,85.0,70.0,19.0,21.0,93.0,192.0,0.22302158273381295,0.3230452674897119,0.460431654676259,0.783476922165971,0.24113475177304963,0.6666666666666666,0.23613963039014374,0.11909650924024641,0.23741007194244607,Lesser
1129,batting,68f19da81f851289ff7cffe5,Yara Hendricks,68f19da81f851289ff7cffe4,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,1.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.3333333333333333,,0.0,0.25,0.0,Lesser
1130,batting,6805db0cac48194de3cd4033,Terri Aguilar,6812ebfb21bca5921ffa8d10,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,23.0,8.0,1.0,7.0,140.0,10.0,2.0,154.0,6.0,1.0,29.0,15.0,20.0,2.0,31.0,17.0,9.0,8.0,39.0,70.0,0.2785714285714286,0.33116883116883117,0.5,0.8311688311688312,0.3018867924528302,0.8571428571428571,0.18831168831168832,0.06493506493506493,0.22142857142857142,Lesser
1131,batting,6887d48018e81770515bb909,Jared Sakai,680e477a7d5b06095ef46ad1,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.5,0.3333333333333333,,0.25,0.0,0.0,Lesser
1132,batting,6845787688056169e007906c,Fauna Deleon,681e92c41017959663077c0c,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,35.0,9.0,1.0,13.0,218.0,20.0,6.0,245.0,7.0,3.0,55.0,34.0,31.0,1.0,47.0,26.0,9.0,14.0,58.0,108.0,0.26605504587155965,0.34285714285714286,0.4954128440366973,0.8382699868938401,0.2980132450331126,0.7,0.22448979591836735,0.08163265306122448,0.22935779816513763,Lesser
1133,batting,6841e6e7e2d7557e153cc9ef,Ozzie Buckley,680935632198112ec9cdb904,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,67.0,24.0,1.0,27.0,415.0,42.0,15.0,476.0,31.0,9.0,96.0,77.0,77.0,2.0,84.0,55.0,27.0,18.0,119.0,226.0,0.28674698795180725,0.37130801687763715,0.5445783132530121,0.9158863301306492,0.3129251700680272,0.775,0.20168067226890757,0.08823529411764706,0.25783132530120484,Lesser
1134,batting,68d7e389595d58990475cfdc,Kilroy Barr,68d7e389595d58990475cfda,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,33.0,5.0,2.0,7.0,256.0,26.0,8.0,294.0,7.0,3.0,75.0,33.0,26.0,3.0,75.0,24.0,16.0,12.0,47.0,77.0,0.18359375,0.2764505119453925,0.30078125,0.5772317619453925,0.22598870056497175,0.7,0.25510204081632654,0.08843537414965986,0.1171875,Lesser
1135,batting,6840fb868ba62cf2ce8d8c91,Jo Considerations,680664c9709b8b12f78c2b83,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,60.0,19.0,0.0,22.0,411.0,37.0,6.0,462.0,19.0,5.0,118.0,67.0,64.0,5.0,85.0,48.0,18.0,26.0,101.0,186.0,0.24574209245742093,0.3137254901960784,0.45255474452554745,0.7662802347216259,0.286231884057971,0.7916666666666666,0.2554112554112554,0.08008658008658008,0.20681265206812652,Lesser
1136,batting,6887d44918e81770515b6cee,Dalygos Ryan,68068db3f9b67839f528ba3b,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,3.0,2.0,1.0,1.0,59.0,5.0,1.0,64.0,3.0,0.0,21.0,7.0,3.0,0.0,20.0,6.0,3.0,1.0,7.0,14.0,0.11864406779661017,0.2,0.23728813559322035,0.43728813559322033,0.16216216216216217,1.0,0.328125,0.078125,0.11864406779661017,Lesser
1137,batting,6840fe55f415a392f733fa10,Nermal Lombardi,68067036709b8b12f78c2c2c,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,44.0,18.0,1.0,24.0,405.0,47.0,17.0,477.0,18.0,7.0,76.0,60.0,69.0,5.0,117.0,54.0,26.0,28.0,87.0,179.0,0.21481481481481482,0.31856540084388185,0.4419753086419753,0.7605407094858572,0.2032258064516129,0.72,0.15932914046121593,0.09853249475890985,0.2271604938271605,Lesser
1138,batting,684105dde63d9bb872889b41,Pearl Arcturus,68080deac78ad8242ad625a6,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,67.0,21.0,1.0,16.0,475.0,60.0,26.0,568.0,24.0,6.0,112.0,81.0,43.0,4.0,116.0,61.0,30.0,35.0,105.0,176.0,0.22105263157894736,0.3380530973451327,0.3705263157894737,0.7085794131346064,0.2535612535612536,0.8,0.19718309859154928,0.1056338028169014,0.14947368421052634,Lesser
1139,batting,68e739fdc82e39151b798791,Cheezy Lange,68e739fdc82e39151b79878e,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,15.0,1.0,0.0,4.0,96.0,12.0,2.0,112.0,1.0,1.0,29.0,19.0,13.0,1.0,26.0,11.0,4.0,2.0,20.0,33.0,0.20833333333333334,0.3063063063063063,0.34375,0.6500563063063063,0.25,0.5,0.25892857142857145,0.10714285714285714,0.13541666666666666,Lesser
1140,batting,6840fbe3ed58166c1895a8ea,Hamza Parks,680aa067c68e9f3ac834d8d5,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,68.0,18.0,0.0,20.0,444.0,66.0,11.0,536.0,16.0,6.0,89.0,57.0,86.0,12.0,103.0,70.0,28.0,38.0,106.0,184.0,0.23873873873873874,0.3433395872420263,0.4144144144144144,0.7577540016564407,0.2478386167146974,0.7272727272727273,0.166044776119403,0.12313432835820895,0.17567567567567566,Lesser
1141,batting,68796ee429d233c5ec75ffa8,Tony Fairmont,68796dd8ee911b762e00736d,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,51.0,13.0,2.0,18.0,449.0,86.0,20.0,559.0,27.0,10.0,140.0,63.0,60.0,2.0,117.0,54.0,24.0,21.0,84.0,155.0,0.1870824053452116,0.34111310592459604,0.34521158129175944,0.6863246872163555,0.22525597269624573,0.7297297297297297,0.2504472271914132,0.15384615384615385,0.15812917594654785,Lesser
1142,batting,684106fee2d7557e153cc588,Q. Burgos,68100c08c541cfa149e721e3,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,86.0,20.0,0.0,18.0,449.0,43.0,19.0,523.0,29.0,8.0,103.0,71.0,67.0,7.0,99.0,57.0,10.0,31.0,124.0,198.0,0.27616926503340755,0.3590733590733591,0.44097995545657015,0.8000533145299292,0.3164179104477612,0.7837837837837838,0.19694072657743786,0.08221797323135756,0.1648106904231626,Lesser
1143,batting,6841fd80896f631e9d6895c3,Franklin Bonnet,68069a789edf4f7b46032846,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,1.0,0.0,0.0,0.0,8.0,1.0,1.0,10.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.125,0.3,0.125,0.425,0.16666666666666666,,0.2,0.1,0.0,Lesser
1144,batting,6841e4c2f415a392f734019b,Shirley Higashi,680935632198112ec9cdb904,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,89.0,24.0,3.0,21.0,489.0,43.0,18.0,563.0,23.0,10.0,107.0,53.0,74.0,10.0,88.0,74.0,35.0,29.0,137.0,230.0,0.28016359918200406,0.3535714285714286,0.4703476482617587,0.8239190768331872,0.31266846361185985,0.696969696969697,0.19005328596802842,0.0763765541740675,0.1901840490797546,Lesser
1145,batting,6887d46518e81770515b94af,Theresa Laursen,68086624089c4cd53528e758,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,,0.0,0.0,1.0,Lesser
1146,batting,68d7e3fb436091774e8df08f,Flapjack Hinton,68d7e389595d58990475cfda,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,54.0,22.0,3.0,26.0,475.0,66.0,7.0,557.0,20.0,11.0,127.0,68.0,66.0,8.0,96.0,68.0,24.0,34.0,105.0,211.0,0.22105263157894736,0.32014388489208634,0.4442105263157895,0.7643544112078758,0.23939393939393938,0.6451612903225806,0.22800718132854578,0.118491921005386,0.22315789473684214,Lesser
1147,batting,68f920b0a974067b2bc38999,Paige Harper,68f9208985bfb4d8eac4e489,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,33.0,10.0,0.0,10.0,261.0,44.0,8.0,317.0,11.0,3.0,89.0,29.0,30.0,3.0,50.0,44.0,6.0,13.0,53.0,93.0,0.20306513409961685,0.3322784810126582,0.3563218390804598,0.688600320093118,0.2606060606060606,0.7857142857142857,0.2807570977917981,0.138801261829653,0.15325670498084293,Lesser
1148,batting,6840fbd988056169e00785bd,Coyote Guest,680664c9709b8b12f78c2b83,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,56.0,17.0,3.0,16.0,372.0,59.0,13.0,452.0,22.0,3.0,105.0,67.0,47.0,5.0,89.0,48.0,8.0,19.0,92.0,163.0,0.24731182795698925,0.36525612472160357,0.4381720430107527,0.8034281677323563,0.296875,0.88,0.2323008849557522,0.13053097345132744,0.19086021505376344,Lesser
1149,batting,6840fb1b896f631e9d688d71,Jessimo Claeys,6807c8564251378d1ace110c,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,4.0,0.0,0.0,2.0,65.0,5.0,3.0,75.0,7.0,0.0,26.0,2.0,7.0,1.0,13.0,6.0,5.0,5.0,6.0,12.0,0.09230769230769231,0.1891891891891892,0.18461538461538463,0.3738045738045738,0.10526315789473684,1.0,0.3466666666666667,0.06666666666666667,0.09230769230769231,Lesser
1150,batting,6875080cc464d565b8099518,Caroline Blackwood,68750273e326fdcbc2ee201d,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,6.0,0.0,0.0,2.0,40.0,4.0,2.0,47.0,0.0,0.0,8.0,4.0,6.0,1.0,9.0,9.0,1.0,4.0,8.0,14.0,0.2,0.2978723404255319,0.35,0.6478723404255319,0.1935483870967742,,0.1702127659574468,0.0851063829787234,0.14999999999999997,Lesser
1151,batting,6886fc83316e95c5a8c62b22,Donna Yoon,6886fc0840f292b1184c13bc,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,95.0,26.0,1.0,16.0,515.0,41.0,20.0,582.0,16.0,11.0,109.0,82.0,61.0,3.0,122.0,66.0,23.0,36.0,138.0,214.0,0.26796116504854367,0.3436960276338515,0.4155339805825243,0.7592300082163758,0.3104325699745547,0.5925925925925926,0.1872852233676976,0.070446735395189,0.1475728155339806,Lesser
1152,batting,6887d4b118e81770515bfea4,Elvis Jovanovski,6864c3f593ee59ce6e2dc497,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,Lesser
1153,batting,68e73aac8a70dcdd6a50bf42,Dicky Maung,68e739fdc82e39151b79878e,,,,,,,,,,,,,,,,,,,,,,,,Isosceles,6805db0cac48194de3cd3fe9,,24.0,2.0,0.0,4.0,168.0,27.0,4.0,200.0,8.0,3.0,39.0,23.0,11.0,0.0,41.0,30.0,10.0,10.0,30.0,44.0,0.17857142857142858,0.3065326633165829,0.2619047619047619,0.5684374252213449,0.208,0.7272727272727273,0.195,0.135,0.08333333333333334,Lesser
