outer_id,inner_id,allowed_stolen_bases,allowed_stolen_bases_risp,assists,assists_risp,at_bats,at_bats_risp,caught_stealing,caught_stealing_risp,double_plays,double_plays_risp,doubles,doubles_risp,field_out,field_out_risp,flyouts,flyouts_risp,force_outs,force_outs_risp,grounded_into_double_play,grounded_into_double_play_risp,groundouts,groundouts_risp,hit_by_pitch,hit_by_pitch_risp,home_runs,home_runs_risp,left_on_base,left_on_base_risp,lineouts,lineouts_risp,plate_appearances,plate_appearances_risp,popouts,popouts_risp,putouts,putouts_risp,reached_on_error,reached_on_error_risp,runners_caught_stealing,runners_caught_stealing_risp,runs,runs_batted_in,runs_batted_in_risp,runs_risp,sac_flies,singles,singles_risp,stolen_bases,stolen_bases_risp,struck_out,struck_out_risp,triples,walked,walked_risp,caught_double_play,caught_double_play_risp,errors,errors_risp,fielders_choice,fielders_choice_risp,appearances,batters_faced,batters_faced_risp,games_finished,outs,pitches_thrown,pitches_thrown_risp,strikeouts,strikeouts_risp,triples_risp,earned_runs,earned_runs_risp,hit_batters,hit_batters_risp,hits_allowed,hits_allowed_risp,home_runs_allowed,home_runs_allowed_risp,losses,mound_visits,quality_starts,starts,walks,walks_risp,wins,complete_games,ejected,unearned_runs,unearned_runs_risp,balks,balks_risp,inherited_runners,inherited_runners_risp,inherited_runs_allowed,inherited_runs_allowed_risp,blown_saves,saves,sacrifice_double_plays,sacrifice_double_plays_risp,shutouts,no_hitters
688db4b40e631547a029249a,688db57a04875369a3aeabe7,nan,nan,14.0,5.0,346.0,107.0,5.0,3.0,61.0,24.0,13.0,4.0,147.0,35.0,39.0,12.0,9.0,5.0,6.0,3.0,79.0,17.0,10.0,3.0,6.0,1.0,115.0,92.0,12.0,5.0,399.0,111.0,24.0,5.0,729.0,153.0,2.0,1.0,nan,nan,37.0,25.0,20.0,28.0,2.0,45.0,15.0,16.0,6.0,118.0,43.0,nan,40.0,14.0,nan,nan,5.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db5961c1116834453cbfb,nan,nan,198.0,52.0,394.0,94.0,7.0,3.0,31.0,11.0,16.0,3.0,165.0,31.0,42.0,7.0,7.0,4.0,12.0,3.0,89.0,22.0,16.0,5.0,18.0,5.0,109.0,74.0,25.0,5.0,464.0,107.0,23.0,2.0,133.0,30.0,6.0,1.0,nan,nan,51.0,59.0,41.0,36.0,4.0,63.0,12.0,21.0,8.0,104.0,33.0,1.0,48.0,14.0,2.0,1.0,8.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db5af04875369a3aeabec,nan,nan,196.0,50.0,423.0,96.0,9.0,6.0,24.0,14.0,16.0,3.0,185.0,30.0,44.0,11.0,8.0,5.0,9.0,4.0,91.0,13.0,11.0,1.0,12.0,6.0,97.0,75.0,31.0,6.0,484.0,99.0,29.0,5.0,91.0,54.0,2.0,nan,nan,nan,52.0,42.0,31.0,41.0,2.0,51.0,16.0,20.0,7.0,132.0,29.0,4.0,47.0,9.0,3.0,2.0,6.0,2.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db5c504875369a3aeabef,nan,nan,205.0,48.0,356.0,101.0,7.0,4.0,40.0,16.0,13.0,4.0,137.0,33.0,36.0,12.0,13.0,8.0,8.0,3.0,74.0,14.0,15.0,5.0,16.0,7.0,120.0,89.0,17.0,4.0,415.0,113.0,18.0,6.0,133.0,36.0,4.0,1.0,nan,nan,48.0,52.0,40.0,37.0,4.0,56.0,11.0,19.0,3.0,109.0,34.0,nan,40.0,11.0,nan,nan,12.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db66e1c1116834453cc01,nan,nan,nan,nan,391.0,78.0,4.0,2.0,nan,nan,14.0,4.0,175.0,34.0,44.0,10.0,8.0,2.0,3.0,nan,87.0,22.0,19.0,5.0,15.0,1.0,89.0,57.0,21.0,1.0,477.0,92.0,28.0,3.0,198.0,44.0,1.0,nan,nan,nan,66.0,43.0,23.0,47.0,4.0,59.0,9.0,19.0,7.0,109.0,25.0,1.0,61.0,15.0,1.0,1.0,nan,nan,5.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db60a1c1116834453cbfd,nan,nan,nan,nan,332.0,92.0,4.0,2.0,nan,nan,16.0,5.0,166.0,40.0,43.0,10.0,7.0,3.0,8.0,4.0,94.0,27.0,10.0,3.0,17.0,6.0,73.0,56.0,22.0,5.0,393.0,107.0,18.0,5.0,251.0,68.0,5.0,1.0,nan,nan,48.0,55.0,38.0,31.0,3.0,42.0,11.0,17.0,5.0,65.0,21.0,3.0,45.0,16.0,1.0,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db623a422c9f2b442e454,nan,nan,nan,nan,378.0,101.0,6.0,1.0,nan,nan,13.0,5.0,170.0,41.0,48.0,14.0,20.0,9.0,4.0,2.0,85.0,19.0,18.0,7.0,6.0,3.0,117.0,82.0,22.0,5.0,453.0,127.0,23.0,9.0,176.0,37.0,5.0,2.0,nan,nan,42.0,33.0,29.0,36.0,2.0,50.0,8.0,13.0,2.0,107.0,30.0,nan,51.0,17.0,1.0,nan,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db63587f28139cf814e24,nan,nan,nan,nan,363.0,87.0,3.0,1.0,nan,nan,11.0,2.0,162.0,36.0,46.0,11.0,11.0,3.0,8.0,4.0,78.0,17.0,11.0,5.0,10.0,3.0,80.0,54.0,25.0,6.0,427.0,102.0,21.0,6.0,nan,nan,3.0,nan,nan,nan,43.0,47.0,39.0,34.0,2.0,64.0,18.0,16.0,4.0,91.0,20.0,2.0,51.0,18.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db64a04875369a3aeabf0,nan,nan,17.0,4.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,647.0,143.0,8.0,445.0,2212.0,514.0,149.0,38.0,nan,75.0,50.0,13.0,7.0,127.0,32.0,29.0,7.0,11.0,10.0,9.0,21.0,69.0,20.0,9.0,7.0,nan,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
688db4b40e631547a029249a,688db5dae4988095bd9c5969,nan,nan,11.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,583.0,116.0,1.0,384.0,2021.0,449.0,134.0,32.0,nan,71.0,43.0,14.0,3.0,116.0,23.0,24.0,3.0,12.0,15.0,8.0,21.0,75.0,22.0,5.0,1.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db6814d278db6ec24968e,nan,nan,11.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,638.0,115.0,11.0,467.0,2100.0,404.0,153.0,30.0,nan,62.0,40.0,17.0,2.0,101.0,22.0,19.0,5.0,8.0,11.0,12.0,20.0,64.0,15.0,9.0,9.0,nan,2.0,2.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
688db4b40e631547a029249a,688db698a422c9f2b442e457,nan,nan,12.0,4.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,20.0,554.0,138.0,3.0,371.0,2019.0,570.0,130.0,43.0,nan,53.0,32.0,14.0,4.0,99.0,14.0,17.0,2.0,8.0,12.0,9.0,20.0,78.0,25.0,9.0,3.0,1.0,2.0,2.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
688db4b40e631547a029249a,688db6b387f28139cf814e27,nan,nan,10.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,569.0,114.0,5.0,397.0,2039.0,441.0,140.0,23.0,nan,56.0,43.0,15.0,2.0,101.0,25.0,13.0,3.0,9.0,15.0,10.0,20.0,67.0,17.0,6.0,3.0,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
688db4b40e631547a029249a,688db6c887f28139cf814e29,nan,nan,7.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0,271.0,87.0,20.0,176.0,975.0,370.0,69.0,28.0,nan,36.0,29.0,5.0,nan,65.0,23.0,13.0,8.0,5.0,9.0,nan,nan,33.0,10.0,nan,nan,1.0,3.0,3.0,nan,nan,26.0,26.0,8.0,8.0,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db6d887f28139cf814e2d,nan,nan,10.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,312.0,82.0,20.0,225.0,1117.0,331.0,94.0,31.0,nan,25.0,17.0,5.0,2.0,54.0,15.0,10.0,3.0,1.0,8.0,nan,nan,28.0,7.0,2.0,nan,nan,1.0,1.0,nan,nan,21.0,21.0,5.0,5.0,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db6ed1c1116834453cc05,nan,nan,4.0,1.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,nan,nan,32.0,287.0,83.0,19.0,192.0,1053.0,340.0,60.0,18.0,nan,40.0,28.0,8.0,3.0,43.0,10.0,14.0,5.0,4.0,7.0,nan,nan,45.0,15.0,nan,nan,1.0,1.0,1.0,nan,nan,37.0,37.0,5.0,5.0,nan,nan,nan,nan,nan,nan
688db4b40e631547a029249a,688db6fd87f28139cf814e31,nan,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,85.0,36.0,14.0,56.0,302.0,137.0,26.0,11.0,nan,12.0,8.0,1.0,1.0,21.0,11.0,6.0,2.0,1.0,3.0,nan,nan,8.0,5.0,2.0,nan,nan,4.0,4.0,1.0,nan,nan,nan,nan,nan,4.0,12.0,nan,nan,nan,nan
6899686d533e504608b21393,689968a10fe043478b6f8c72,141.0,38.0,68.0,27.0,333.0,73.0,7.0,3.0,6.0,4.0,16.0,1.0,144.0,24.0,37.0,6.0,11.0,4.0,4.0,3.0,63.0,12.0,12.0,8.0,10.0,4.0,82.0,58.0,26.0,6.0,383.0,84.0,25.0,6.0,825.0,247.0,2.0,1.0,49.0,22.0,48.0,35.0,26.0,38.0,nan,58.0,12.0,15.0,4.0,83.0,21.0,1.0,35.0,8.0,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,689968ba2b4cf1e121db96e8,nan,nan,21.0,6.0,371.0,97.0,9.0,3.0,92.0,26.0,17.0,3.0,171.0,35.0,53.0,11.0,10.0,7.0,9.0,1.0,92.0,20.0,8.0,2.0,7.0,nan,114.0,82.0,20.0,4.0,437.0,112.0,19.0,5.0,888.0,216.0,5.0,nan,nan,nan,45.0,37.0,29.0,34.0,4.0,55.0,18.0,24.0,5.0,95.0,32.0,1.0,50.0,18.0,nan,nan,4.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,689968ca0fe043478b6f8c76,nan,nan,261.0,76.0,368.0,103.0,6.0,4.0,58.0,19.0,18.0,5.0,150.0,44.0,34.0,10.0,8.0,5.0,3.0,1.0,75.0,21.0,10.0,3.0,14.0,4.0,90.0,65.0,25.0,8.0,430.0,112.0,19.0,6.0,185.0,38.0,3.0,1.0,nan,nan,45.0,43.0,28.0,33.0,1.0,54.0,13.0,12.0,3.0,115.0,29.0,1.0,51.0,21.0,1.0,nan,4.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,689968d50fe043478b6f8c78,nan,nan,202.0,57.0,352.0,85.0,3.0,1.0,20.0,11.0,9.0,2.0,168.0,36.0,47.0,8.0,12.0,8.0,10.0,4.0,88.0,25.0,10.0,1.0,17.0,3.0,94.0,72.0,23.0,6.0,394.0,93.0,21.0,2.0,88.0,54.0,3.0,2.0,nan,nan,51.0,39.0,20.0,34.0,3.0,43.0,8.0,12.0,2.0,89.0,22.0,1.0,28.0,10.0,nan,nan,6.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,689968e16f033beaecd99117,nan,nan,285.0,70.0,375.0,73.0,4.0,1.0,69.0,22.0,14.0,4.0,145.0,25.0,29.0,4.0,11.0,2.0,5.0,1.0,70.0,15.0,15.0,5.0,10.0,1.0,96.0,56.0,33.0,5.0,457.0,87.0,20.0,4.0,153.0,29.0,1.0,nan,nan,nan,51.0,41.0,25.0,36.0,6.0,48.0,11.0,11.0,4.0,138.0,27.0,1.0,59.0,14.0,nan,nan,7.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,689968f52b4cf1e121db96ea,nan,nan,nan,nan,355.0,95.0,7.0,4.0,nan,nan,14.0,2.0,150.0,39.0,52.0,13.0,12.0,5.0,6.0,2.0,68.0,16.0,10.0,1.0,7.0,1.0,105.0,78.0,23.0,7.0,404.0,108.0,14.0,6.0,173.0,49.0,3.0,nan,nan,nan,36.0,27.0,21.0,25.0,4.0,53.0,17.0,15.0,3.0,107.0,28.0,1.0,34.0,14.0,2.0,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,68996908325d639ce84df7c9,nan,nan,1.0,nan,407.0,72.0,6.0,1.0,1.0,nan,11.0,2.0,187.0,33.0,60.0,13.0,11.0,3.0,12.0,5.0,101.0,22.0,13.0,1.0,9.0,1.0,86.0,57.0,21.0,4.0,471.0,83.0,19.0,1.0,238.0,66.0,3.0,2.0,nan,nan,53.0,38.0,24.0,38.0,4.0,71.0,8.0,33.0,6.0,104.0,19.0,1.0,43.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,nan,nan
6899686d533e504608b21393,6899691119fb922f37f62546,nan,nan,nan,nan,391.0,99.0,5.0,1.0,nan,nan,14.0,4.0,181.0,40.0,48.0,8.0,16.0,8.0,6.0,2.0,88.0,30.0,17.0,4.0,18.0,5.0,96.0,64.0,27.0,2.0,453.0,112.0,28.0,6.0,182.0,46.0,3.0,3.0,nan,nan,42.0,60.0,40.0,27.0,3.0,57.0,15.0,15.0,2.0,95.0,22.0,nan,36.0,10.0,1.0,nan,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,nan,nan
6899686d533e504608b21393,68996920325d639ce84df7cc,nan,nan,nan,nan,358.0,104.0,6.0,1.0,nan,nan,9.0,2.0,158.0,25.0,31.0,4.0,13.0,9.0,9.0,4.0,100.0,23.0,10.0,2.0,13.0,8.0,126.0,103.0,22.0,5.0,418.0,109.0,19.0,2.0,nan,nan,1.0,1.0,nan,nan,37.0,52.0,46.0,30.0,2.0,44.0,13.0,11.0,5.0,108.0,39.0,1.0,43.0,6.0,1.0,1.0,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,6899692821e8c4c568fd12b3,nan,nan,25.0,8.0,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,644.0,146.0,6.0,471.0,2080.0,525.0,116.0,31.0,nan,54.0,45.0,13.0,4.0,128.0,32.0,9.0,2.0,5.0,13.0,14.0,21.0,52.0,15.0,11.0,5.0,1.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan
6899686d533e504608b21393,68996935533e504608b213a7,nan,nan,15.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,21.0,612.0,116.0,5.0,417.0,1970.0,396.0,104.0,26.0,nan,84.0,58.0,19.0,7.0,140.0,28.0,27.0,6.0,11.0,12.0,8.0,21.0,57.0,13.0,5.0,5.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
6899686d533e504608b21393,6899693f6665c72ff1cb2335,nan,nan,17.0,4.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,20.0,641.0,142.0,6.0,447.0,2050.0,496.0,73.0,18.0,nan,66.0,48.0,18.0,6.0,135.0,32.0,16.0,3.0,9.0,11.0,12.0,20.0,61.0,13.0,7.0,5.0,nan,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
6899686d533e504608b21393,6899694b6f033beaecd9911b,nan,nan,9.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,20.0,584.0,129.0,4.0,413.0,2149.0,522.0,177.0,46.0,nan,50.0,31.0,18.0,3.0,102.0,24.0,18.0,3.0,5.0,13.0,11.0,20.0,55.0,16.0,7.0,4.0,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan
6899686d533e504608b21393,6899695519fb922f37f62547,nan,nan,11.0,2.0,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,20.0,543.0,141.0,1.0,358.0,1908.0,497.0,115.0,27.0,nan,51.0,44.0,18.0,10.0,109.0,29.0,10.0,4.0,10.0,14.0,11.0,20.0,64.0,16.0,6.0,nan,2.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,6899695eb9a65e8224403005,nan,nan,5.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.0,236.0,86.0,13.0,157.0,819.0,295.0,49.0,18.0,nan,24.0,22.0,5.0,1.0,59.0,21.0,5.0,3.0,2.0,6.0,nan,nan,20.0,7.0,5.0,nan,nan,2.0,2.0,nan,nan,22.0,22.0,3.0,3.0,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,6899696ab9a65e822440300a,nan,nan,8.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.0,255.0,75.0,12.0,181.0,836.0,274.0,52.0,15.0,nan,28.0,20.0,7.0,4.0,56.0,16.0,10.0,5.0,3.0,5.0,nan,nan,19.0,8.0,4.0,nan,nan,2.0,2.0,nan,nan,23.0,23.0,6.0,6.0,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,68996972325d639ce84df7d0,nan,nan,8.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.0,241.0,80.0,18.0,174.0,798.0,299.0,60.0,29.0,nan,18.0,12.0,5.0,1.0,52.0,14.0,6.0,1.0,2.0,3.0,nan,nan,18.0,5.0,4.0,nan,nan,1.0,1.0,1.0,1.0,32.0,32.0,5.0,5.0,nan,nan,nan,nan,nan,nan
6899686d533e504608b21393,6899697a2b4cf1e121db96ed,nan,nan,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.0,153.0,48.0,35.0,104.0,558.0,186.0,34.0,12.0,nan,15.0,11.0,2.0,2.0,26.0,8.0,5.0,2.0,6.0,5.0,nan,nan,25.0,9.0,nan,nan,nan,7.0,7.0,nan,nan,nan,nan,nan,nan,8.0,29.0,nan,nan,nan,nan
